Trial Frequency, Trial Roughness, Trial Amplitude, Participant Frequency, Participant Roughness, Participant Amplitude, Frequency Error, Roughness Error, Amplitude Error
75,-200,2,44.90475,-79.61899,-79.61899,0,0
75,-200,2,36.13097,-44.52388,-44.52388,0,0
75,-200,1,44.90475,-79.61899,-79.61899,0,0
75,-200,2,63.36906,-153.4762,-153.4762,0,0
30,-20,2,65.85715,-163.4286,-163.4286,0,0
30,-20,2,63.36906,-153.4762,-153.4762,0,0
30,-20,1,37.57143,-50.28572,-50.28572,0,0
30,-20,2,63.36906,-153.4762,-153.4762,0,0
52.5,-110,2,52.7619,-111.0476,-111.0476,0,0
52.5,-110,1,32.46429,-29.85715,-29.85715,0,0
52.5,-110,2,62.19047,-148.7619,-148.7619,0,0
52.5,-110,2,51.84525,-107.381,-107.381,0,0
