Phase, Experiment Index, Participant Index, Trial Visual Frequency, Trial Haptic Index, Trial Haptic Frequency, Percentage Perceived Smoother
4,17,12,35.7875,4,22.56756,75
4,17,13,35.7875,4,22.56756,57.14286
4,17,15,36.785,4,22.56756,0
4,17,16,36.785,4,22.56756,0
4,17,17,36.785,4,22.56756,0
4,17,18,36.785,4,22.56756,0
4,17,19,36.785,4,22.56756,0
4,17,20,36.785,4,22.56756,0
4,17,21,36.785,4,22.56756,0
4,17,22,36.785,4,22.56756,0
4,17,23,36.785,4,22.56756,0
4,17,25,36.785,4,22.56756,0
4,17,25,36.785,4,22.56756,0
