Trial Frequency, Trial Roughness, Trial Amplitude, Participant Frequency, Participant Roughness, Participant Amplitude, Frequency Error, Roughness Error, Amplitude Error
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,52.35714,-129.4286,-129.4286,0,0
0,0,0,32.42857,-49.71428,-49.71428,0,0
0,0,0,32.42857,-49.71428,-49.71428,0,0
0,0,0,33.03571,-52.14285,-52.14285,0,0
0,0,0,28.57143,-34.28571,-34.28571,0,0
0,0,0,51.03571,-124.1429,-124.1429,0,0
0,0,0,59.42857,-157.7143,-157.7143,0,0
0,0,0,26.60714,-26.42856,-26.42856,0,0
0,0,0,59.42857,-157.7143,-157.7143,0,0
0,0,0,62.60714,-170.4286,-170.4286,0,0
0,0,0,70,-200,-200,0,0
0,0,0,70,-200,-200,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,51.71429,-126.8571,-126.8571,0,0
0,0,0,43.35714,-93.42857,-93.42857,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,40,-80,-80,0,0
0,0,0,42.71429,-90.85715,-90.85715,0,0
0,0,0,52.35714,-129.4286,-129.4286,0,0
0,0,0,62,-168,-168,0,0
