Trial Frequency, Trial Roughness, Trial Amplitude, Participant Frequency, Participant Roughness, Participant Amplitude, Frequency Error, Roughness Error, Amplitude Error
30,-20,1,60.61904,-142.4762,-142.4762,0,0
30,-20,2,63.89286,-155.5714,-155.5714,0,0
30,-20,2,51.71429,-106.8571,-106.8571,0,0
30,-20,2,55.51191,-122.0477,-122.0477,0,0
75,-200,2,37.57143,-50.28572,-50.28572,0,0
75,-200,2,36.65477,-46.61908,-46.61908,0,0
75,-200,1,72.14286,-188.5714,-188.5714,0,0
75,-200,2,76.98811,-207.9525,-207.9525,0,0
52.5,-110,2,64.28571,-157.1429,-157.1429,0,0
52.5,-110,2,68.60715,-174.4286,-174.4286,0,0
52.5,-110,2,54.33333,-117.3333,-117.3333,0,0
52.5,-110,1,52.36906,-109.4762,-109.4762,0,0
