Trial Frequency, Trial Roughness, Trial Amplitude, Participant Frequency, Participant Roughness, Participant Amplitude, Frequency Error, Roughness Error, Amplitude Error
52.5,-110,2,80,-220,-220,0,0
52.5,-110,2,27.61903,-10.47613,-10.47613,0,0
52.5,-110,2,80,-220,-220,0,0
52.5,-110,1,25,0,0,0,0
75,-200,1,27.61904,-10.47617,-10.47617,0,0
75,-200,2,65.85715,-163.4286,-163.4286,0,0
30,-20,2,27.61904,-10.47617,-10.47617,0,0
30,-20,2,31.94048,-27.76193,-27.76193,0,0
75,-200,2,44.38094,-77.52377,-77.52377,0,0
75,-200,2,52.36906,-109.4762,-109.4762,0,0
30,-20,1,27.09523,-8.380913,-8.380913,0,0
30,-20,2,78.03574,-212.1429,-212.1429,0,0
