Trial Frequency, Trial Roughness, Trial Amplitude, Participant Frequency, Participant Roughness, Participant Amplitude, Frequency Error, Roughness Error, Amplitude Error
30,-20,1,32.59522,-30.38089,-30.38089,0,0
30,-20,2,64.85714,-159.4286,-159.4286,0,0
52.5,-110,2,71.35713,-185.4285,-185.4285,0,0
52.5,-110,1,34.4762,-37.90479,-37.90479,0,0
52.5,-110,2,71.35713,-185.4285,-185.4285,0,0
52.5,-110,2,74.63097,-198.5239,-198.5239,0,0
75,-200,2,71.35713,-185.4285,-185.4285,0,0
75,-200,2,74.63097,-198.5239,-198.5239,0,0
30,-20,2,70.3095,-181.238,-181.238,0,0
30,-20,2,72.01193,-188.0477,-188.0477,0,0
75,-200,1,31.5476,-26.19041,-26.19041,0,0
75,-200,2,72.01193,-188.0477,-188.0477,0,0
