Trial Frequency, Trial Roughness, Trial Amplitude, Participant Frequency, Participant Roughness, Participant Amplitude, Frequency Error, Roughness Error, Amplitude Error
30,-20,2,40.76191,-63.04765,-63.04765,0,0,
30,-20,1,58.57143,-134.2857,-134.2857,0,0,
30,-20,2,36.04763,-44.19051,-44.19051,0,0,
30,-20,2,35,-40,-40,0,0,
30,-20,1,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,1,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,1,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,1,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,1,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,1,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,1,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,1,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,1,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,70.09523,-180.3809,-180.3809,0,0
30,-20,2,57.5238,-130.0952,-130.0952,0,0
30,-20,1,25,0,0,0,0
30,-20,2,31.80951,-27.23806,-27.23806,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,57.52383,-130.0953,-130.0953,0,0
30,-20,1,80,-220,-220,0,0
30,-20,2,31.33337,-25.33347,-25.33347,0,0
30,-20,1,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,55.38096,-121.5238,-121.5238,0,0
30,-20,2,55.42857,-121.7143,-121.7143,0,0
30,-20,1,55.38096,-121.5238,-121.5238,0,0
30,-20,2,36.57143,-46.28571,-46.28571,0,0
30,-20,1,64.80952,-159.2381,-159.2381,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,64.80952,-159.2381,-159.2381,0,0
30,-20,2,76.46429,-205.8571,-205.8571,0,0
30,-20,2,65.85715,-163.4286,-163.4286,0,0
30,-20,2,63.36906,-153.4762,-153.4762,0,0
30,-20,1,37.57143,-50.28572,-50.28572,0,0
30,-20,2,63.36906,-153.4762,-153.4762,0,0
30,-20,2,56.95237,-127.8095,-127.8095,0,0
30,-20,2,49.2262,-96.90479,-96.90479,0,0
30,-20,1,70.04762,-180.1905,-180.1905,0,0
30,-20,2,31.41666,-25.66663,-25.66663,0,0
30,-20,1,55.95235,-123.8094,-123.8094,0,0
30,-20,2,31.33334,-25.33336,-25.33336,0,0
30,-20,2,41.23809,-64.95235,-64.95235,0,0
30,-20,2,32.46429,-29.85715,-29.85715,0,0
30,-20,1,60.61904,-142.4762,-142.4762,0,0
30,-20,2,63.89286,-155.5714,-155.5714,0,0
30,-20,2,51.71429,-106.8571,-106.8571,0,0
30,-20,2,55.51191,-122.0477,-122.0477,0,0
30,-20,2,36,-44,-44,0,0
30,-20,2,38.2262,-52.9048,-52.9048,0,0
30,-20,1,74.2381,-196.9524,-196.9524,0,0
30,-20,2,44.51191,-78.04765,-78.04765,0,0
30,-20,2,27.61904,-10.47617,-10.47617,0,0
30,-20,2,31.94048,-27.76193,-27.76193,0,0
30,-20,1,27.09523,-8.380913,-8.380913,0,0
30,-20,2,78.03574,-212.1429,-212.1429,0,0
30,-20,2,31.85714,-27.42857,-27.42857,0,0
30,-20,2,34.47617,-37.90469,-37.90469,0,0
30,-20,1,25,0,0,0,0
30,-20,2,52.23809,-108.9523,-108.9523,0,0
30,-20,2,40,-60,-60,0,0
30,-20,2,67.4762,-169.9048,-169.9048,0,0
30,-20,1,40,-60,-60,0,0
30,-20,2,67.4762,-169.9048,-169.9048,0,0
30,-20,2,35.52382,-42.09526,-42.09526,0,0
30,-20,2,25,0,0,0,0
30,-20,1,44.38094,-77.52377,-77.52377,0,0
30,-20,2,80,-220,-220,0,0
30,-20,1,52.76191,-111.0477,-111.0477,0,0
30,-20,2,80,-220,-220,0,0
30,-20,2,67.95236,-171.8094,-171.8094,0,0
30,-20,2,51.71429,-106.8571,-106.8571,0,0
30,-20,1,80,-220,-220,0,0
30,-20,2,50.01191,-100.0477,-100.0477,0,0
30,-20,2,80,-220,-220,0,0
30,-20,2,31.15477,-24.61908,-24.61908,0,0
30,-20,1,32.59522,-30.38089,-30.38089,0,0
30,-20,2,64.85714,-159.4286,-159.4286,0,0
30,-20,2,70.3095,-181.238,-181.238,0,0
30,-20,2,72.01193,-188.0477,-188.0477,0,0
30,-20,1,47.78571,-91.14285,-91.14285,0,0
30,-20,2,56.29765,-125.1906,-125.1906,0,0
30,-20,2,47.78571,-91.14285,-91.14285,0,0
30,-20,2,60.48811,-141.9525,-141.9525,0,0
30,-20,1,43.59523,-74.38092,-74.38092,0,0
30,-20,2,61.19046,-144.7618,-144.7618,0,0
30,-20,2,45.16666,-80.66664,-80.66664,0,0
30,-20,2,73.58334,-194.3334,-194.3334,0,0
30,-20,2,29.45237,-17.80949,-17.80949,0,0
30,-20,2,28.71428,-14.85714,-14.85714,0,0
30,-20,1,56.69047,-126.7619,-126.7619,0,0
30,-20,2,34.29763,-37.19051,-37.19051,0,0
30,-20,2,64.54762,-158.1905,-158.1905,0,0
30,-20,2,66.77383,-167.0953,-167.0953,0,0
30,-20,1,32.59523,-30.38092,-30.38092,0,0
30,-20,2,57.86905,-131.4762,-131.4762,0,0
30,-20,2,66.64285,-166.5714,-166.5714,0,0
30,-20,2,67.29762,-169.1905,-169.1905,0,0
